Course Department Code,Course Number,Course Title,Course Status Code,Course Catalog Code,Catalog Abstract
POL ,POL 343     ,Politics of Sub-Saharan Africa  ,A,UG16,"A general introduction to politics on the African continent. The first part of the course explores African political systems chronologically from pre-colonial forms, through the colonial period, and into the current post-colonial system. The second half of the course looks at several political challenges facing Africa today, bringing in specific country examples to illustrate how those challenges are being met. Examples include: the ethnic factor, the legacy of colonialism, democratic transitions, and conflict resolution strategies. Some topical issues such as the environment, population and health are also examined. Prerequisite: POL 130 recommended."
,,,,,
,,,,,
POL ,POL 344     ,Politics of the Middle East  ,A,UG16,"A study of the political sources of conflict in the Middle East. These sources include religion, great power rivalry, resource conflict, and levels of development. These sources are applied to the variety of conflicts in the region, including intra-Arab disputes, the Arab-Israeli conflict, the notion of civilizational conflict between the West and Islam, and the implications for transformation in the Middle East. Prerequisite: POL 130 recommended."
,,,,,
,,,,,
POL ,POL 345     ,Politics of South Asia  ,A,UG16,
POL ,POL 346     ,East Asian Politics  ,A,UG16,"With its rising powers, strategic choke points, and increasingly international influences, the political dynamics of East Asia exert a powerful influence on the region and the world. This course introduces students to the intersection between politics and history, geography, and ideology in East Asia, contextualized regionally and internationally. Prerequisite: POL 130 recommended."
,,,,,
,,,,,
POL ,POL 351     ,Women and Development  ,A,UG16,"An examination of perspectives on women��s role in development, concentrating on Africa, Latin America, and South Asia. Some themes include: the effect of development projects on women��s quality of life, balance links between women��s productive and reproductive roles, how women��s work is conceptualized, and structural obstacles to women��s empowerment. Includes a study of specific ways in which ��Third World�� women have organized to improve their condition locally and globally. Prerequisite: POL 130 recommended. "
,,,,,
,,,,,
POL ,POL 352     ,Intro to Comparative Politics  ,A,UG16,
POL ,POL 360     ,International Institutions  ,A,UG16,
POL ,POL 361     ,International Law  ,A,UG16,"A study of the principles, customs, and rules recognized as binding obligations on sovereign states in their mutual relationships. Emphasis is given to the evolution of international law and its effectiveness in ordering the relationships among nations. Prerequisite: POL 260. "
,,,,,
POL ,POL 362     ,International Organization  ,A,UG16,"A study of the development and effectiveness of international organizations in regulating relationships among states and other actors in the international system. Emphasis is given to the United Nations, regional organizations, and political-economic organizations such as the IMF and GATT. Prerequisite: POL 260. "
,,,,,
POL ,POL 363     ,American Foreign Policy  ,A,UG16,"A study of the formulation and implementation of American foreign policy. Attention is devoted to how political institutions (President, Congress, bureaucracy, etc.) interact to produce foreign policy. Major issues of American foreign policy, both past and present, are discussed. Prerequisite: POL 260. "
,,,,,
POL ,POL 364     ,National&International Security  ,A,UG16,"Security encompasses a wide range of concerns that span from classical dilemmas such as gun control or terrorism, to more broadly defined issues such as health or the environment. This course explores these and other matters of security through a mix of theoretical and empirical materials. 
Prerequisite: POL 260.
"
,,,,,
,,,,,
POL ,POL 365     ,Russian Foreign Policy  ,A,UG16,
POL ,POL 370     ,International Political Economy  ,A,UG16,"An introduction to the concepts, theory, and policy of international political economy. The course discusses the traditional perspectives, alternative views, and primary issues of the contemporary international political economy including money, trade, development, and transnational corporations. Prerequisite: POL 260."
,,,,,
POL ,POL 371     ,Political Economy of Development  ,A,UG16,"An examination of leading theories of political economy and how they apply to challenges facing developing countries. Focus is on the specific challenge of the debt crisis and the various strategies for mitigating it (e.g., IMF and World Bank �C sponsored structural adjustment programs, national level approaches, proposals for debt relief, etc.). Finally, the course examines how individuals are affected by the debt crisis in developing countries. Prerequisite: POL 130 recommended."
,,,,,
,,,,,
POL ,POL 372     ,Comp. Environmental Governance  ,A,UG16,
POL ,POL 400     ,Directed Study  ,A,UG16,
POL ,POL 401     ,Independent Study  ,A,UG16,
POL ,POL 402     ,Research Participation  ,A,UG16,
POL ,POL 403     ,Race Theory  ,A,UG16,
POL ,POL 404     ,Advanced Special Topics  ,A,UG16,
POL ,POL 405     ,Politics of the Information Age  ,A,UG16,"An exploration of how politics in the 21st century is being shaped by the internet, computers, mobile communications and other aspects of an information-intensive age. Special emphasis is placed on the influence of technology on warfare (��information warfare�� and ��cyber-terrorism��) and political economy (post-industrialism and the ��hacker ethic��). Challenges to the nation-state, such as supra-national organizations (European Union) and networks are considered."
,,,,,
,,,,,
POL ,POL 406     ,Machiavelli's Florence  ,A,UG16,"This course explores the foundations of modern politics through a study of Renaissance Florence and the writings of Niccolo Machiavelli. To further understand Machiavelli's new direction, we study the explosion of culture around him that attempted a similarly new direction: painters, sculptors, and architects recovering classical ideas. These classical ideas would give a new vocabulary to those seeking something beyond the medieval world. The city of Florence, known as a ""work of art"" itself, will provide the illustration for these changes. Traveling to Tuscany for 18 days, we will first investigate some political ideas of the middle ages. The rest of the trip will be spent primarily in Florence, studying the emergence of the Renaissance. To discover this cultural and political ""rebirth,"" we visit museums, churches, buildings, bridges, and piazzas. We will examine some of Western civilization's greatest works of art. 
"
,,,,,
,,,,,
,,,,,
,,,,,
POL ,POL 410     ,Pol.of Utopian Movements in U.S.  ,A,UG16,
POL ,POL 411     ,Modern American Conservatism  ,A,UG16,
POL ,POL 420     ,Intro to American Court System  ,A,UG16,
POL ,POL 421     ,Architecture of Democracy  ,A,UG16,"This course explores how space and place and values come together in the design of our public space and the presentation of our public buildings.  Students will study the expression of architectural schools and democratic values in public structures. We will apply these lessons to local civic structures and  spaces, both through assessment and imagining change to these places and spaces. Prequisite: GOV 110 or POL 120 recommended."
